role_id,role_name,module_id,module_code,module_name,screen_view,tab_view,field_view,create,update,submit,return_for_fix,approve,reject,cancel,reverse,delete_draft,export,print,grant_permission,override_cap,scope_proposed,derivation
19,"مدير الإدارة المالية",217,admin/org_structure.php,"الهيكل التنظيمي",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",218,admin/org_permits.php,"أذونات المواقع",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",222,admin/sec_governance.php,"مركز حوكمة الصلاحيات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",223,admin/sec_employee_wizard.php,"معالج إعداد الموظف",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",225,Tickets/ticket_workstreams_board.php,"لوحة مسارات البلاغات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",226,Tickets/watchtower.php,"برج المراقبة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",227,Tickets/ticket_contextual_open.php,"بلاغ سياقي جديد",1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",228,main/my_workspace.php,"مساحة عملي",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",229,Contracts/contract_coverage.php,"التغطية التعاقدية",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",231,Portal/ceo_board.php,"لوحة المدير التنفيذي",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",232,Portal/ceo_approvals.php,"اعتمادات المدير التنفيذي",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",233,Portal/ceo_contracts.php,"توقيع العقود والالتزامات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",234,Portal/project_charter.php,"قرار فتح مشروع جديد",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",235,Portal/ceo_risk.php,"المخاطر والقرارات العليا",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",236,Governance/guards.php,"تصنيف قواعد المنع",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",237,Governance/exceptions.php,"طلبات الاستثناء",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",238,Governance/sensitive_fields.php,"سياسات الحقول الحساسة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",239,Governance/access_review.php,"دورة المراجعة الدورية للصلاحيات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",240,Governance/perm_explain.php,"تفسير مصدر الصلاحية",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",241,Governance/portal_users.php,"حسابات بوابة الأطراف الخارجية",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",242,Governance/state_machines.php,"حالات المستندات وانتقالاتها",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",243,Governance/canonical_names.php,"سجل الأسماء المعتمدة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",244,Governance/doc_types.php,"سجل أنواع المستندات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",245,Portal/founding_mode.php,"وضع التأسيس وإغلاقه",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",246,Portal/my_tasks.php,مهامي,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",247,Approvals/hours_approval.php,"اعتماد وحدات اليوم",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",248,Settings/modules.php,"شاشات النظام والوحدات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",249,Portal/my_requests.php,طلباتي,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",250,Portal/notifications.php,التنبيهات,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",251,Portal/my_kpi.php,لوحتي,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",252,Portal/approvals_inbox.php,موافقاتي,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",253,Governance/gov_reports.php,"تقارير الحوكمة",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",254,Portal/ceo_reports.php,"تقارير الإدارة التنفيذية",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",255,Procurement/po_match.php,"مطابقة الفاتورة بالأمر والاستلام",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",256,Equipments/equipments.php,"سجل المعدات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",257,Portal/dept_board.php,"ورقة الإدارة",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",258,Operations/fleet_calendar.php,"تقويم الأسطول والحجز",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",259,Clients/rate_books.php,"دفتر الأسعار بالشرائح",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",260,Operations/fleet_utilization.php,"استغلال الأسطول ومردوده",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",261,admin/audit_log.php,"المحاولات الممنوعة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",262,chats/index.php,المراسلات,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",263,emsreports/index.php,"مركز التقارير",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",264,Equipments/asset_recon.php,"مطابقة سجل الأصول بالتشغيل",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",265,Equipments/code_bridge.php,"جسر ترقيم المعدات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",266,Equipments/equipment_sourcing.php,"مصدر المعدة ونمط تملّكها",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",267,Equipments/fin_assets.php,"الأعيان المموَّلة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",268,Finance/budget_dept.php,"ميزانية إدارتي",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",269,Finance/budget_master.php,"الموازنة العامة",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",270,Finance/entitlement_gate.php,"فحص شروط الاستحقاق",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",271,Financing/cost_allocation.php,"توزيع تكلفة التمويل على المشاريع",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",272,Financing/deviations.php,"انحرافات التمويل — السداد والملكية والتوثيق",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",273,Financing/fin_changes.php,"تغيّرات عقود التمويل",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",274,Financing/fin_models.php,"نماذج التمويل ومعالجتها",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",275,Financing/installments.php,"الأقساط ومواعيد السداد",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",276,Financing/owners_registry.php,"ملّاك الأسطول",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",277,Financing/ownership_links.php,"علاقات الملكية بين الكيانات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",278,Governance/break_glass.php,"صلاحية الطوارئ اللحظية (كسر الزجاج)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",279,main/profile.php,"ملفي الشخصي",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",280,Maintenance/workshop.php,"الورش والفنيون",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",281,Operations/attendance.php,"الحضور والانصراف",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",282,Operations/equipment_quota.php,"توزيع وحدات المورد على معداته",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",283,Operations/monthly_close.php,"الإقفال الشهري للوحدة",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",284,Operations/production.php,"الإنتاج والقياس",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",285,Operations/shift_log.php,"سجل الوردية",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",286,Operations/site_gate_equip.php,"أذون دخول وخروج المعدات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",287,Operations/site_gate_person.php,"أذون دخول وخروج المشغّلين",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",288,Operations/site_shift_plan.php,"جدول الورديات — النهار والليل",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",289,Operations/site_work_calendar.php,"جدول عمل المنجم — الأسبوعي والشهري",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",290,Operations/stops_unattributed.php,"التوقفات وتحديد المتحمل",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",291,Operations/unbilled.php,"الأعمال غير المفوترة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",292,Operations/unit_perf.php,"الأداء الشهري للوحدة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",293,Portal/business_models.php,"نماذج العمل ووحدات القياس",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",294,Portal/contract_review.php,"مراجعة العقود وملاحظاتها",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",295,Portal/dept_achievement.php,"إنجاز الإدارة",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",296,Portal/release_stamp.php,"بصمة الإصدار وتقرير النشر",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",297,Procurement/consumption_rate.php,"استهلاك المعدة ومعدله",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",298,Procurement/rfq_compare_award.php,"طلب العروض ومقارنتها",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",299,Procurement/wh_count.php,"الجرد ومعالجة الفروقات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",300,Procurement/wh_receipt.php,"الاستلام المؤقت قبل الإدخال",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",301,Procurement/wh_transfer.php,"التحويل بين المخازن",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",302,Settings/change_password.php,"تغيير كلمة المرور",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",303,Suppliers/equipment_plan.php,"معدات المورد ومالكوها",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",304,Suppliers/shares_coverage.php,"دفتر استهلاك حصص الموردين",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",305,Suppliers/supplier_bank.php,"حسابات الموردين البنكية",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",306,Tickets/admin_close.php,"إغلاق البلاغ وتأكيده",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",307,Tickets/dept_inbox.php,"بلاغات إدارتي",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",308,Timesheet/timesheet.php,"تسجيل التايم شيت والإنتاج",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",309,Transport/transfer_close_cost.php,"إقفال الأمر وتحميل تكلفته",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",310,Transport/transfer_fleet.php,"اللوابد والمركبات الناقلة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",311,Transport/transfer_in_transit.php,"متابعة الرحلات في الطريق",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",312,Transport/transfer_permits.php,"تصاريح المسار والحمولة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",313,Workforce/deductions.php,"الخصومات والجزاءات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",314,Workforce/op_codes.php,"أرقام المشغّلين الشاغرة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",315,Workforce/op_monthly.php,"الأداء الشهري للمشغّل",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",316,Workforce/op_qual.php,"تأهيل المشغّلين على أنواع المعدات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",317,Workforce/project_contracts.php,"عقود المشاريع المؤقتة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",318,Workforce/proposed_deductions.php,"خصومات المشغّلين المقترحة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",319,Workforce/recruitment_pipeline.php,"التوظيف من الشاغر إلى المباشرة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",320,Workforce/rotation.php,"دورات التناوب والإجازة الميدانية",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",321,Risk/risk_board.php,"لوحة المخاطر العليا",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",322,Risk/risk_register.php,"سجل المخاطر المركزي",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",323,Risk/risk_card.php,"ملف الخطر",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",324,Risk/risk_signals.php,"إشارات الخطر والفرز",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",325,Risk/risk_controls.php,"الضوابط والضوابط الحرجة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",326,Risk/risk_kris.php,"مؤشرات الخطر الرئيسة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",327,Risk/risk_appetite.php,"شهية المخاطر وحدودها",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",328,Risk/risk_treatments.php,"إجراءات معالجة المخاطر",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",329,Risk/risk_reviews.php,"مراجعات المخاطر وقراراتها",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",330,Risk/dept_risk_space.php,"مساحة مخاطر الإدارة",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",331,Risk/risk_units.php,"وحدات المخاطر والتصنيف",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",332,Risk/risk_assessment.php,"تقييم الخطر ونسخه التاريخية",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",333,Risk/risk_control_verify.php,"التحقق من الضوابط الحرجة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",334,Risk/risk_acceptance.php,"القبول والاستثناءات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",335,Risk/risk_incidents.php,"الحوادث والوقائع",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",336,Risk/risk_committee.php,"لجنة المخاطر",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",337,Risk/risk_reports.php,"تقارير المخاطر والتحليلات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",338,Risk/risk_settings.php,"إعدادات المخاطر والتصنيف",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",339,Risk/risk_field.php,"مخاطر الميدان",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",340,Risk/gov_dept_rsk.php,"حوكمة إدارة المخاطر",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",341,Finance/entitlement.php,"توليد المستحق من العمل المعتمد",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",342,Finance/gov_dept_fin.php,"حوكمة المالية والخزينة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",343,Governance/guard_denials.php,"المحاولات الممنوعة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",344,Governance/gov_dept_gov.php,"حوكمة الحوكمة والالتزام",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",345,Risk/risk_dept_fin.php,"المخاطر المالية",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",346,Risk/risk_dept_gov.php,"مخاطر الحوكمة والالتزام",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",347,Finance/fin_ratios.php,"لوحة النسب المالية",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",348,Finance/fin_ratio_detail.php,"تفصيل نسبة مالية",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",349,Finance/fin_ratio_targets.php,"حدود النسب وأهدافها",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",350,Finance/fin_early_warning.php,"الإنذار المالي المبكر",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",351,Finance/fin_unit_economics.php,"ربحية المعدة الواحدة",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",352,Finance/fin_contract_margin.php,"هامش العقد ونموذج العمل",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",353,Finance/fin_project_pl.php,"قائمة دخل المشروع",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",354,Finance/fin_cashflow_stmt.php,"قائمة التدفقات النقدية",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",355,Finance/fin_equity_stmt.php,"قائمة التغيرات في حقوق الملكية",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",356,Finance/fin_posting_matrix.php,"مصفوفة الترحيل من الإدارات",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
19,"مدير الإدارة المالية",357,Finance/ob_register.php,"سجل الالتزامات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",358,Finance/ob_schedule.php,"جدول الاستحقاقات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",359,Finance/ob_due_soon.php,"المستحق قريبًا والتذكيرات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",360,Finance/ob_overdue.php,"الالتزامات المتأخرة والذمم الدائنة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",361,Finance/ob_horizon.php,"آفاق الالتزامات الثلاثة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",362,Finance/ob_commitments.php,"الملتزَم به وأثره في الموازنة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",363,Finance/ob_contingent.php,"الالتزامات المحتملة والإفصاح",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",364,Portal/ceo_audit_reports.php,"تقارير المراجعة الداخلية",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",365,Portal/ceo_assignments.php,"موافقات التكليف",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",366,Finance/acc_my_day.php,"مساحة عملي اليوم — محاسب التخصص",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",367,Finance/acc_specializations.php,"التخصصات المحاسبية العشرة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",368,Finance/acc_routing_matrix.php,"مصفوفة التوجيه لمحاسبي التخصصات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",369,Finance/acc_backflow.php,"المرتجَع المالي للإدارات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",370,Finance/acc_approval_chain.php,"سلسلة الاعتماد الرباعية",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",371,Finance/ctrl_quality_kpis.php,"مؤشرات جودة المحاسبة الاثنا عشر",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",372,Finance/ctrl_supervision.php,"إشراف رئيس الحسابات على محاسبي التخصصات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",373,Finance/ctrl_role_migration.php,"ترحيل الأدوار المالية القديمة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",374,Finance/ctrl_doc_variance.php,"مخالفات الوثائق وحسمُها",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",375,Finance/tre_authority_caps.php,"سقوف سلطة الالتزام والدفع",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",376,Finance/tre_sod_matrix.php,"مصفوفة فصل الواجبات الثلاثة عشر",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",377,Audit/iaf_charter.php,"ميثاق المراجعة الداخلية",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",378,Audit/iaf_independence.php,"إقرارات الاستقلال وتعارض المصالح",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",379,Audit/iaf_universe.php,"الكون الرقابي",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",380,Audit/iaf_plan.php,"خطة المراجعة السنوية",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",381,Audit/iaf_engagements.php,"مهام المراجعة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",382,Audit/iaf_workpapers.php,"أوراق العمل والأدلة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",383,Audit/iaf_findings.php,"ملاحظات المراجعة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",384,Audit/iaf_responses.php,"ردود الإدارات على الملاحظات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
19,"مدير الإدارة المالية",385,Audit/iaf_action_plans.php,"خطط المعالجة ومتابعتها",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
